Subject;Name of the Institution;Province
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100055;Polo museale Santo Spirito - Civico museo archeologico;Chieti
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100055;Polo museale Santo Spirito - Civico museo archeologico;Chieti
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100056;Museo per l'economia tra antichità  e rinascimento;Chieti
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100056;Museo per l'economia tra antichità  e rinascimento;Chieti
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100057;Museo della battaglia di Ortona;Chieti
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100058;Museo diocesano di Ortona;Chieti
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100058;Museo diocesano di Ortona;Chieti
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100058;Museo diocesano di Ortona;Chieti
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100058;Museo diocesano di Ortona;Chieti
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100059;Museo musicale d'Abruzzo archivio F. P. Tosti - Palazzo Corvo;Chieti
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100059;Museo musicale d'Abruzzo archivio F. P. Tosti - Palazzo Corvo;Chieti
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100060;"Museo dell'orso marsicano ""MOM""";Chieti
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100061;Museo geopaleontologico Alto Aventino;Chieti
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100062;Museo dell'arte contadina - Museo dei castelli abbandonati;Chieti
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100063;Pinacoteca e centro documentale della ceramica;Chieti
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100063;Pinacoteca e centro documentale della ceramica;Chieti
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100065;Museo civico Porta della terra e Parco archeologico del Quadrilatero;Chieti
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100065;Museo civico Porta della terra e Parco archeologico del Quadrilatero;Chieti
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100066;Museo Palazzo de Titta;Chieti
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100068;Palazzo d'Avalos - Musei civici;Chieti
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100068;Palazzo d'Avalos - Musei civici;Chieti
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100068;Palazzo d'Avalos - Musei civici;Chieti
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100068;Palazzo d'Avalos - Musei civici;Chieti
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100070;Museo civico l. Chiavetta;Pescara
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100071;Museo laboratorio d'arte contemporanea - Ex manifattura tabacchi;Pescara
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100073;Museo e archivio degli artisti abruzzesi contemporanei - Castello di nocciano;Pescara
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100073;Museo e archivio degli artisti abruzzesi contemporanei - Castello di nocciano;Pescara
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100074;"Museo archeologico civico-diocesano ""G. B. Leopardi""";Pescara
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100074;"Museo archeologico civico-diocesano ""G. B. Leopardi""";Pescara
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100075;Museo civico Basilio Cascella;Pescara
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100075;Museo civico Basilio Cascella;Pescara
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100076;Museo d'arte moderna Vittoria Colonna;Pescara
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100077;Museo delle genti d'Abruzzo;Pescara
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100077;Museo delle genti d'Abruzzo;Pescara
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100077;Museo delle genti d'Abruzzo;Pescara
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100077;Museo delle genti d'Abruzzo;Pescara
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100078;Museo Villa Urania - Antiche maioliche di Castelli;Pescara
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100078;Museo Villa Urania - Antiche maioliche di Castelli;Pescara
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100079;Museo delle tradizioni ed arti contadine;Pescara
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100081;Eremi celestiniani Parco Maiella;Pescara
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100082;Collezione di icone;Pescara
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100085;"Pinacoteca dantesca ""F. Bellonzi""";Pescara
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100086;"Museo archeologico civico ""De Albentiis - Tascini - De Galitis""";Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100086;"Museo archeologico civico ""De Albentiis - Tascini - De Galitis""";Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100087;Museo capitolare;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100087;Museo capitolare;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100088;Museo civico etnografico di Atri;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100088;Museo civico etnografico di Atri;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100089;Museo didattico degli strumenti musicali, medievali e rinascimentali;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100090;Palazzo ducale dei Duchi d'Acquaviva;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100090;Palazzo ducale dei Duchi d'Acquaviva;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100090;Palazzo ducale dei Duchi d'Acquaviva;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100090;Palazzo ducale dei Duchi d'Acquaviva;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100091;Museo delle ceramiche di Castelli;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100091;Museo delle ceramiche di Castelli;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100092;Raccolta internazionale d'arte ceramica contemporanea;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100092;Raccolta internazionale d'arte ceramica contemporanea;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100093;Museo delle armi e delle mappe antiche della fortezza di Civitella del Tronto;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100093;Museo delle armi e delle mappe antiche della fortezza di Civitella del Tronto;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100094;Museo della civiltà  contadina in Val Vibrata;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100096;Casa Gaetano Braga - Sistema museale Musei civici Giulianova;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100097;Fondazione Museo d'arte dello splendore;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100097;Fondazione Museo d'arte dello splendore;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100098;"Gipsoteca civica ""Raffaello Pagliaccetti""";Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100098;"Gipsoteca civica ""Raffaello Pagliaccetti""";Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100099;Museo archeologico Il bianco - Sistema museale Musei civici Giulianova;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100100;Museo Cappella de' Bartolomei;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100100;Museo Cappella de' Bartolomei;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100101;Museo Stauros di arte sacra contemporanea;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100101;Museo Stauros di arte sacra contemporanea;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100101;Museo Stauros di arte sacra contemporanea;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100101;Museo Stauros di arte sacra contemporanea;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100102;Museo delle arti e civiltà  contadine;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100103;Museo di scienze naturali di Mosciano Sant'Angelo;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100104;Museo archeologico di Notaresco;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100104;Museo archeologico di Notaresco;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100105;Civica raccolta d'arte di Roseto degli Abruzzi;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100105;Civica raccolta d'arte di Roseto degli Abruzzi;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100106;Museo civico della cultura materiale;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100106;Museo civico della cultura materiale;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100107;"Museo civico archeologico ""Francesco Savini""";Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100107;"Museo civico archeologico ""Francesco Savini""";Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100109;Pinacoteca civica di Teramo;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100109;Pinacoteca civica di Teramo;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100111;Museo e presepe etnografico delle Genti della Laga;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100112;Museo della cultura marinara;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100113;Museo delle tradizioni artigiane;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100113;Museo delle tradizioni artigiane;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100113;Museo delle tradizioni artigiane;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100113;Museo delle tradizioni artigiane;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100114;Museo delle armi antiche - Centro ricerche storiografiche;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100114;Museo delle armi antiche - Centro ricerche storiografiche;Teramo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100115;Museo della civiltà  contadina ;Matera
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100116;Casa museo multimediale della casa di confino di Carlo Levi;Matera
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100117;Pinacoteca d'arte moderna;Matera
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100120;"Museo storico ""Generale Ignazio Pisciotta""";Matera
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100120;"Museo storico ""Generale Ignazio Pisciotta""";Matera
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100121;Archivio privato fotografico Giuseppe Buonsanti;Matera
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100122;"Biblioteca, pinacoteca e raccolta numismatica ""F. Rondinelli""";Matera
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100122;"Biblioteca, pinacoteca e raccolta numismatica ""F. Rondinelli""";Matera
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100123;Musma - Museo della scultura contemporanea Matera;Matera
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100123;Musma - Museo della scultura contemporanea Matera;Matera
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100124;Museo francescano della civiltà  contadina;Matera
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100126;L'angolo della memoria;Matera
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100131;Mostra documentaria Benedetto Croce: da Napoli a Valsinni sulle orme di Isabella Morra;Matera
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100132;Mostra permanente Il mondo artigiano e contadino dell'antica Favale;Matera
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100134;Museo di artigianato locale;Potenza
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100135;Micromuseo contadino;Potenza
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100136;Museo interattivo del giocattolo povero e del gioco di strada;Potenza
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100136;Museo interattivo del giocattolo povero e del gioco di strada;Potenza
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100138;Museo della cultura arbereshe;Potenza
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100141;Museo etnografico dei maestri artigiani e della civiltà  contadina;Potenza
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100142;Museo delle arti, dei mestieri e della civiltà  contadina;Potenza
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100143;Convento francescano di S. Maria della neve;Potenza
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100144;Museo della civiltà  contadina di Lavello;Potenza
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100146;Museo-laboratorio scientifico;Potenza
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100146;Museo-laboratorio scientifico;Potenza
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100147;Centro di documentazione sanisgalliana;Potenza
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100149;Museo archeologico nazionale di Muro Lucano;Potenza
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100151;"Pinacoteca ""Camillo D'Errico""";Potenza
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100152;Museo parrocchiale di arte sacra di Pescopagano;Potenza
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100152;Museo parrocchiale di arte sacra di Pescopagano;Potenza
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100155;Museo archeologico provinciale di Potenza;Potenza
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100161;Museo della civiltà  contadina;Potenza
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100164;Museo Satriano le origini;Potenza
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100165;Museo etnografico del senisese;Potenza
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100169;Museo delle antiche genti di Lucania;Potenza
